Tournament,TeamName,Speakers
"ABP 2022","THAMMASAT Ruangchindapracha &amp; Phornpimonchoke","yaninruangchindapracha;nattputtphornpimonchoke"
"ABP 2022","UGM Hambur &amp; Ananta","anakagunggdesatwikaananta;brianhoseantoniohambur"
"ABP 2022","UNSYIAH Fitri &amp; Al-Khalis","annisafitri;imamakbaralkhalis"
"ABP 2022","UNSYIAH Rana &amp; Sandra Atqia","ariqrana;putrisandraatqia"
"ABP 2022","UP Diliman Legaspi &amp; Sulit","miguelsulit;bealegaspi"
"ABP 2022","UP Los Baños Hubilla &amp; Bensali","eldridgevincenthubilla;bennadzmierbensali"
"ABP 2022","UT MARA Aston &amp; Rendi","sarahaston;alysharendi"
"ABP 2022","UT MARA Chang &amp; Dublin","hasbulhadichang;declandublin"
"ABP 2022","UT MARA Daniel &amp; Aripin","haikaldaniel;emmaaripin"
"ABP 2022","UT MARA Redzuan &amp; Syakir","taqiyuddinredzuan;amirulsyakir"
"ABP 2022","UT MARA Saiful &amp; Ahmad Shabrimi","sitiaisyahsaiful;ihsanuddinahmadshabrimi"
"ABP 2022","ZJGSU 💻Yu &amp; Fan","ceciliaqin;xuanyu;zelinfan"
"ABP 2024","ATENEO Bejarin &amp; Salazar","alyssasalazar;davidbenjaminwbejarin"
"ABP 2024","ATENEO Fong &amp; Go","kylego;rivafong"
"ABP 2024","ATENEO Largo &amp; Tiangco","adrianezentiangco;rogeliolargo"
"ABP 2024","ATENEO Neri &amp; Tango","samtango;inesneri"
"ABP 2024","ATENEO Ventura &amp; Fernandez","chelseafernandez;pioventura"
"ABP 2024","ATENEO Ypil &amp; Reyes","carareyes;alexandraypil"
"ABP 2024","BFSU Xu &amp; Tang","elleketiantang;carolyuhengxu"
"ABP 2024","BFSU Yang &amp; Han","bettyhan;andyzhuoranyang"
"ABP 2024","BINUS Chen &amp; Marcellyn Cen","jennifermarcellyncen;rachelchen"
"ABP 2024","BINUS Ongkojoyo &amp; Haqqani","tengkuomarazfarhaqqani;bobbyongkojoyo"
"ABP 2024","CHULA Shrestha &amp; Nuqui","aryanshrestha;aaronlukereyesnuqui"
"ABP 2024","DAV Nguyen &amp; Vu","hoanganhvu;khanhlinhnguyen"
"ABP 2024","De La Salle Espiritu &amp; Varela","santinovarela;lorenzoespiritu"
"ABP 2024","De La Salle Haduca &amp; David","alyssalorinedavid;danielchristopherhaduca"
"ABP 2024","De La Salle Lopez &amp; Lababidi","mezenlababidi;marielilackimberlylopez"
"ABP 2024","Dr. RMLNLU . &amp; Verma","tanyaverma;aoishi"
"ABP 2024","Fudan Zhang &amp; Jin","lehanjin;anranzhang"
"ABP 2024","Fulbright Le &amp; LE","tamle;tule"
"ABP 2024","GCU Ahmad Khan &amp; Zeeshan Awan","huzaifazeeshanawan;jazibuddinahmadkhan"
"ABP 2024","HKPU Chan &amp; SALEKIN","shakransalekin;lokyiuchan"
"ABP 2024","ICU Kagazume &amp; Kumano","mitsukikumano;yuyakagazume"
"ABP 2024","IGNOU Chadha &amp; Chawla","angadsinghchawla;vanshchadha"
"ABP 2024","IGNOU Patra &amp; Jha","aniketpatra;adityajha"
"ABP 2024","IGNOU Sayiram &amp; Das","manasijadas;vsayiram"
"ABP 2024","IITB Chakraborty &amp; Khona","gautamkhona;pranjalchakraborty"
"ABP 2024","IITB Mehta &amp; Raghav Raj","vishwaraghavraj;mananmehta"
"ABP 2024","IIUM Abdullah &amp; Rizwan","hazimrizwan;munirahabdullah"
"ABP 2024","IIUM Haniki &amp; Arwaa","subaitaarwaa;hanafiehaniki"
"ABP 2024","IIUM Hany &amp; Alhabshi","ibrahimalhabshi;nabilhany"
"ABP 2024","IIUM WS &amp; Zaharim","atifaws;anaszaharim"
"ABP 2024","Keio Sadaoka &amp; Smith","lisasmith;natsumisadaoka"
"ABP 2024","Keio Yamagiwa &amp; Iida","ryukiiida;keisuiyamagiwa"
"ABP 2024","Mahidol Boonprasong &amp; Sagaekhao","krittiyasagaekhao;praopundeunboonprasong"
"ABP 2024","Mahidol Dutta &amp; Dawoodjee","ibrahimodawoodjee;adityadutta"
"ABP 2024","Mahidol Songsomphan &amp; Sachdev","sumitsachdev;ilanasongsomphan"
"ABP 2024","Mahidol Yadav &amp; Htun","thalinhtun;rahulyadav"
"ABP 2024","Malaya Ahsan &amp; Pu","wesleypu;muhyuddinahsan"
"ABP 2024","Malaya Akasyah &amp; Sundrasagar","vigneshwaransundrasagar;syedakasyah"
"ABP 2024","Malaya Pillay &amp; Karttikeyn","kuhankarttikeyn;rashrvinpillay"
"ABP 2024","MUST Shen &amp; Gao","alexgao;muskyshen"
"ABP 2024","MUST Zhou &amp; Xu","kexu;yangzhou"
"ABP 2024","NSU Ismam &amp; Masud","mdzahidhoshenmasud;wasitzawadismam"
"ABP 2024","NSU Khan Chowdhury &amp; Safin","rafiushsafin;shadmankhanchowdhury"
"ABP 2024","NTU Lim &amp; Bajrai","hanabajrai;waynelim"
"ABP 2024","NTU Neo &amp; Wong","litwenwong;neowayde"
"ABP 2024","NTU Qiu &amp; Huang","yichenhuang;raymondqiu"
"ABP 2024","NTU Soh &amp; Ha","duythanhha;kayboonsoh"
"ABP 2024","NTU Wang &amp; Abiera","antonabiera;stacywang"
"ABP 2024","NUS Chen &amp; Wong","zedwong;rachelchen"
"ABP 2024","NUS Dillon &amp; Chai","iandylanchai;rdudillon"
"ABP 2024","NUS Lee &amp; Yeo","zixuanyeo;weilelee"
"ABP 2024","NUS Tay &amp; Ang","loisnaomiang;cavantay"
"ABP 2024","NUS Tay &amp; Wee","ashleywee;justintay"
"ABP 2024","NUS Vilas &amp; Nga","franciscojavierbermejovilas;jiyangnga"
"ABP 2024","PKU Yu &amp; Wang","raywang;ivyyu"
"ABP 2024","RMIT Duong Quoc &amp; Diem","nguyendiem;vietduongquoc"
"ABP 2024","RMIT Huynh &amp; Nguyen","tamnguyen;thinhhuynh"
"ABP 2024","RMIT Mahamongkol &amp; Nguyen","vynguyen;daquynhmahamongkol"
"ABP 2024","RMIT Tạ &amp; Madej","jakubjanmadej;huyhieuta"
"ABP 2024","SMU Lim &amp; Lim","danielsichuanlim;danielyeetecklim"
"ABP 2024","SMU Poon &amp; Sia","ashleysia;elizabethnicolepoon"
"ABP 2024","Swing 1","rishimukherjee;choyinglee;xianyiilee;shanjitchitphentom"
"ABP 2024","Taylors Chow &amp; Nidzam","sallehnidzam;andreachow"
"ABP 2024","Taylors Firdaus &amp; Lim","adrianafirdaus;yanchenglim"
"ABP 2024","Tokyo Kajitani &amp; Saito","yukisaito;rinakajitani"
"ABP 2024","Tokyo Matsuda &amp; Takahashi","rihotakahashi;takeshimatsuda"
"ABP 2024","Tokyo Mimura &amp; Negita","eminegita;rikomimura"
"ABP 2024","Tokyo Tsuchiya &amp; Yoshida","kotaroyoshida;nasatsuchiya"
"ABP 2024","Tokyo Watanabe &amp; Fujikawa","daisukefujikawa;jowatanabe"
"ABP 2024","TSUKUBA. Haraguchi &amp; Masumitsu","harutomasumitsu;hinanoharaguchi"
"ABP 2024","TSUKUBA. Hata &amp; Kato","yukikato;yuichirohata"
"ABP 2024","UGM Vito &amp; Rosyada","nahdaturosyada;yehezkielvito"
"ABP 2024","UPD Alcañeses &amp; Legaspi","bealegaspi;luigialcaneses"
"ABP 2024","UPD Castro &amp; Bengzon","jaedbengzon;jaimecastro"
"ABP 2024","UPD Mencias &amp; Cual","matchacual;davidholandezmencias"
"ABP 2024","UP Los Baños Bensali &amp; Tan","liadenisetan;bennadzmierbensali"
"ABP 2024","UT MARA Aiman &amp; Mukmin","airilaiman;ikhwanmukmin"
"ABP 2024","UT MARA Aripin &amp; Camela","nurincamela;emmaaripin"
"ABP 2024","UT MARA Madihah &amp; Haikal","fauzanmadihah;harisjohaikal"
"ABP 2024","VIT K Sharma &amp; Modi","namaymodi;shauryaksharma"
"Accra Open 2021","ABIDJAN","bernardopokubaah;dorvlodesmond"
"Accra Open 2021","ACCRA","njugunamacharia;elishaowusuakyaw"
"Accra Open 2021","ADDIS ABABA","princedanielteye;nanayaagaisie"
"Accra Open 2021","ALGIERS","yaaasamoahntodi;kpeglojoycedelali"
"Accra Open 2021","BAMAKO","chleopatra;elormakuakemevor"
"Accra Open 2021","BRAZZAVILLE","frankbannerman;kalvinmcquaye"
"Accra Open 2021","BUKAVU","richardagyei;qudduskersson"
"Accra Open 2021","BULAWAYO","terkperteyandrewsterku;jacobjohnsonattakpah"
"Accra Open 2021","CAIRO","emmanuelakpagli;joelnanaasieduwontumi"
"Accra Open 2021","CAPE TOWN","ziyaadshiraz;erasmussegbefia"
"Accra Open 2021","COTONOU","justicealor;jefferyapasu"
"Accra Open 2021","DAKAR","lordinaadubofour;estherbakeraidoo"
"Accra Open 2021","DAR ES SALAAM","josephinedoh;michellemaridiyahabu"
"Accra Open 2021","HARARE","morenikejifatimah;zoeloispoku"
"Accra Open 2021","JOHANNESBURG","vincentjohnsonattakpah;braindjitornu"
"Accra Open 2021","KAMPALA","josephmireku;boakyenanaisaac"
"Accra Open 2021","KANO","alhassanumuhairu;owusugyawuyaaadabi"
"Accra Open 2021","KIGALI","abdulmalikissifu;okedijiimolefavour"
"Accra Open 2021","Labadi","jacobgarshong;addoobengopokuagyeman"
"Accra Open 2021","LAGOS","princeasamoah;abdulkarimibrahim"
"Accra Open 2021","LOMÉ","emmanualktandoh;josephsanaki"
"Accra Open 2021","MAPUTO","wesoamozempare;clintondebrah"
"Accra Open 2021","MOMBASA","christopherdauteykudji;belindanketia"
"Accra Open 2021","MONROVIA","supernana;speaker"
"Accra Open 2021","NAIROBI","emmanuelboakye;martinavorgah"
"Accra Open 2021","PORT HARCOURT","pearlkwadade;jesseheymann"
"Accra Open 2021","SPEECH FORCES","genesis;elsj"
"Accra Open 2021","YAOUNDÉ","ishmaelabakah;abdulfattawanum"
"Accra Open 2021","ZANZIBAR CITY","catherineesselotabil;mathewagyapong"
"Accra Open 2021","z_LIBREVILLE","gideonkumiappiah;krisoseitakyi"
"Accra Open 2021","zz_TANTA","prospermichaelametu;isaackojoduah"
"Accra Open 2021","zz_TRIPOLI","kelvinkwabenaasamoahdamptey;sirlordoppong"
"Accra Open 2023","1 Chef, 1 Cook","joelaboagye;wesoamozempare"
"Accra Open 2023","3b3fa  in code","priscillaadjoaeshun;traceytwumasiankrah"
"Accra Open 2023","AIMS","martinavorgah;saleemsalisu"
"Accra Open 2023","Barbs of the b-East","michelleadika;redacted"
"Accra Open 2023","City Boys","jonathanagbetsoamedo;supernana"
"Accra Open 2023","Deus, et Magna Gloria","alexanderegyinnyenku;jedidiahhenakubudu"
"Accra Open 2023","Endbringers","terkperteyandrews;abdulfattawanum"
"Accra Open 2023","Every word counts","fredaaddico;aliahudasaqib"
"Accra Open 2023","Extensions from Vietnam","rebeccadedenartey;maabenaedemkwakyewaanti"
"Accra Open 2023","For God and Country","anastasiankrumah;elikemahorsu"
"Accra Open 2023","forMushkafar","agyapongmatthewwiredu;ntirijesse"
"Accra Open 2023","Hacking is not as easy as Netflix m","franco;michaelampah"
"Accra Open 2023","His Fatness, His Baldness: Final Cu","addoobengopokuagyeman;desmonddorvlo"
"Accra Open 2023","Honey Badger","lutherdfenbeti;henryoseifordjour"
"Accra Open 2023","Kairos","adeleyeabundancetemiloluwa;giftyemmanuellabuernarkibuertey"
"Accra Open 2023","Lawyers wai","agbedanuwoelormkwaku;bedzrahkofieke"
"Accra Open 2023","Make It Or Break It","euodiamarfowaaappiah;doreendanti"
"Accra Open 2023","Meddling Kids","andrewkattah;annaseyedonya"
"Accra Open 2023","Power to J.J","joannaelornammensah;joydelakpeglo"
"Accra Open 2023","Prolific","owusunkansahfelix;richardsondughan"
"Accra Open 2023","Sierra Hope","dolciematukailie;alfredmicahsesay"
"Accra Open 2023","Soft Touch","agathamensahtwumasi;edemboso"
"Accra Open 2023","Super strikers","aduamoakobarimah;yeboahnkonimadomkwabena"
"Accra Open 2023","Swing","swing;swing"
"Accra Open 2023","Swing y","swingy;swingy"
"Accra Open 2023","Team Mission Impossible","joshuaonajeteemeyerakpo;augustinedzomeku"
"Accra Open 2023","The Dementors","paninsarfoaamponsah;amedekastacyeyra"
"Accra Open 2023","Tinkerbell","davidsampsonmensah;lawrenceobengbrobbey"
"Accra Open 2023","Unavailable","jacqulineballang;ellagyimah"
"Accra Open 2023","Verbal Vanguards","sandraankomah;magdalenefrimpongmaa"
"Accra Open 2023","Vim wai","nanakofioseiowusu;catherineesselotabil"
"Accra Open 2024","1 QB 256","nanakofioseiowusu;catherineesselotabil"
"Accra Open 2024","Alpha Hour","kelvindamptey;ralpharthur"
"Accra Open 2024","Apex","danieldorledzie;freddanso"
"Accra Open 2024","Batman x Supergirl","maameyaaasabea;henakukwasi"
"Accra Open 2024","Breaking the Curse 🤝","kwameyeboahlederle;widumahrafiu"
"Accra Open 2024","Brothers in Arms","ashirafsalaudeen;ernestbediakosampongii"
"Accra Open 2024","Challengers","ayeyianimaddoattakakra;godfrednanaboakye"
"Accra Open 2024","Cookathon","steveafoko;johnseyquarshie"
"Accra Open 2024","Damu","atsyorcrispendela;felicityneequaye"
"Accra Open 2024","Debate is still Vanity","frankbannerman;abdulfattah"
"Accra Open 2024","DECAPITATE💀","konadukwasi;loismensah"
"Accra Open 2024","Deep","ezieljohnson;kwabenamarfo"
"Accra Open 2024","DELENE","eunicedelademsosoo;charlenecommodore"
"Accra Open 2024","Dennis &amp; Obed","obedasmah;amankwahdennis"
"Accra Open 2024","Desmark &amp; Godfred","desmarkoppong;akomaninggodfred"
"Accra Open 2024","Diogenes, Alexander &amp; The Light","alexanderegyinnyenku;jefferyowusuacheaw"
"Accra Open 2024","DIVERGENT","ceciliahatsu;reginaninsin"
"Accra Open 2024","Dobby Is Free","amedekastacyeyra;paninsarfoamponsah"
"Accra Open 2024","Double Trouble","zokahfederalfafali;agyemangkennethowoahene"
"Accra Open 2024","Dzaddys","dominicstanleymarcus;nanagriffiths"
"Accra Open 2024","ELISHA 2.0😉","nanaadjoastanleyowusu;ohenenhyirakwakuaddoamoateng"
"Accra Open 2024","Family Values","elikemahorsu;anastasia"
"Accra Open 2024","Fire and Ice","francisosei;quainookwabenaattafuah"
"Accra Open 2024","First time winning","akuaasantewaaobeng;karenadjeiwaa"
"Accra Open 2024","Five years Anniversary","alexandraadotey;mohammedhabib"
"Accra Open 2024","Get-Away Voyage","belindanketiah;philipobidier"
"Accra Open 2024","Go-t-cha","mensahcharlestetteh;gideonowusu"
"Accra Open 2024","Guns and Roses","owusujones;agyekumvesta"
"Accra Open 2024","Huh? 2.0","jonathanagbetsoamedo;haneefmohammedsaani"
"Accra Open 2024","I Apologize","muhumuzafrancismason;mugishajeanmilly"
"Accra Open 2024","Ignis","yeboahnkonimadomkwabena;priscillamensah"
"Accra Open 2024","I&#x27;m just a girl","vanessadelalideialorse;graceforsoncoleman"
"Accra Open 2024","In honour of His Fatness","joannaelornammensah;opokuagyemanaddoobeng"
"Accra Open 2024","Item 13","judemensah;josephaniefuna"
"Accra Open 2024","Je ne sais quoi 💮 🪐","johnpaulhenryk;kwabenaantwi"
"Accra Open 2024","Laurus Nobilis","carolinaabaquayson;joshuasowahablorh"
"Accra Open 2024","Let Us BreaK","kelvinbraun;kukuborsenanu"
"Accra Open 2024","Live from 233","supernana;francooseiwusu"
"Accra Open 2024","LUSHAKA","kholwanidube;madzangaramabulana"
"Accra Open 2024","Mannys","katojohnson;gladstoneclement"
"Accra Open 2024","Marvel","marvellousgrace;tracyallen"
"Accra Open 2024","MBHBYD","kelvindelaliazametimensah;jeremyelikplim"
"Accra Open 2024","meizcrisp","petermiezah;crispendelaatsyor"
"Accra Open 2024","Mighty Eagles","elijahohenenyantakyi;noelcoffie"
"Accra Open 2024","Minnesota","stacynunoo;broni"
"Accra Open 2024","Nigeria jollof","abdullahihassanamaimako;adeleyeabundancetemiloluwa"
"Accra Open 2024","NOVA","emmanueljamiefrimpong;julietobahemateyekojo"
"Accra Open 2024","Paragons","abidoyejoshua;idowuademola"
"Accra Open 2024","Pink Panthersss","nanaadwoaserwaabonsu;offeiflorenceoforiwaa"
"Accra Open 2024","Porsche with no brakes","mensahcharles;mizpahnsiah"
"Accra Open 2024","Premiers","johnnoble;emmanuelodurowood"
"Accra Open 2024","Red and Blue 🔴🔵","agyareranveeryeboah;getrudepayne"
"Accra Open 2024","Rizbliz","delaadetor;matthewagyapong"
"Accra Open 2024","Sex and the City","jedidiahkwamehenakubudu;joelkyaboagye"
"Accra Open 2024","Sierra Leone Debating Council - FBC","abdulrahmanchernorjalloh;idrissabangura"
"Accra Open 2024","Sinner and Saint","ayodelestlucifersamuel;mehetabelgyebiaquinas"
"Accra Open 2024","Soft Touch 2.0","agarthamensahtwumasi;edemboso"
"Accra Open 2024","Solid","smart;ayafa"
"Accra Open 2024","so random","patienceefuah;doreendanti"
"Accra Open 2024","Sparks","breindelaryeetey;keishaadjeitawiah"
"Accra Open 2024","Suswa","joyamulega;annangugu"
"Accra Open 2024","swing 1","swingi;swingii"
"Accra Open 2024","swing 2","swinga;swingb"
"Accra Open 2024","Swing 3.","swingi;swingii"
"Accra Open 2024","Team Cape","husseinasorounke;abdulsalammaarufatabiola"
"Accra Open 2024","Team GoHard","drobidikenonso;pharmugwuamarachukwu"
"Accra Open 2024","Team Oasis","saniabdullahi;rajiusmanamao"
"Accra Open 2024","The Bunnies","mizpahnsiahwedaga;rooneykojojuniorotopah"
"Accra Open 2024","The Elite","marvinduah;nanakwameyeboahopoku"
"Accra Open 2024","The Fools Haven","rowlandakwasiduah;nangelacheawnanaowusu"
"Accra Open 2024","The Greatest","henrynoeteytei;kwadwoacheampongagyekum"
"Accra Open 2024","The Greek Gift","annaseyedonya;kattahandrewkwasi"
"Accra Open 2024","The Imafidon Family","raymondchumaonwuoku;furgursondawudaabubakariawuni"
"Accra Open 2024","The master and his kid","bni;akuadonkor"
"Accra Open 2024","The Oratory Titans","quarshiejohnyaoselasie;elmernuamaharizie"
"Accra Open 2024","The Pookies❤️","simpsonjacklyn;mensahbenedicta"
"Accra Open 2024","The Reasoned Rebels","alfredandohsakey;saeedmohammedbonsu"
"Accra Open 2024","Top Room Boys","frederickessandoharkohjnr;gatioscaredudzi"
"Accra Open 2024","Trinity","anagbonukingsleykodjoedufia;mavismensah"
"Accra Open 2024","Truth or dare","acheampongobedkwasi;exousiaamankwaa"
"Accra Open 2024","Tulsa-Oklahoma","alexjuniorofuateykodjoe;temateyemmanuel"
"Accra Open 2024","Umu&#x27;s People (meow)","kalvinmcquaye;prospermichaelametu"
"Accra Open 2024","We are in this together","oliviaomotekovieonome;odame"
"Accra Open 2024","WeSaidWhatWeSaid","danieloppongamponsah;richmond"
"Accra Open 2024","We still have game I guess","bank;kojooacheampong"
"Africa Iron Giant 2022","a","speaker;speaker"
"Africa Iron Giant 2022","aa","speaker;speaker"
"Africa Iron Giant 2022","Abdu",""
"Africa Iron Giant 2022","AbdulQuadir",""
"Africa Iron Giant 2022","Abubakar",""
"Africa Iron Giant 2022","Adekunle",""
"Africa Iron Giant 2022","Adesina",""
"Africa Iron Giant 2022","Afusat",""
"Africa Iron Giant 2022","Agwaraonye",""
"Africa Iron Giant 2022","Ahaneku",""
"Africa Iron Giant 2022","Ainomujuni",""
"Africa Iron Giant 2022","Ajake",""
"Africa Iron Giant 2022","Alayande",""
"Africa Iron Giant 2022","Alek",""
"Africa Iron Giant 2022","Archimedes",""
"Africa Iron Giant 2022","b","speaker;speaker"
"Africa Iron Giant 2022","Bayonle",""
"Africa Iron Giant 2022","bb","speaker;speaker"
"Africa Iron Giant 2022","belle",""
"Africa Iron Giant 2022","Byesigwa",""
"Africa Iron Giant 2022","c","speaker;speaker"
"Africa Iron Giant 2022","Chigozie",""
"Africa Iron Giant 2022","Chijioke",""
"Africa Iron Giant 2022","Chuks",""
"Africa Iron Giant 2022","Chuma",""
"Africa Iron Giant 2022","Daphine",""
"Africa Iron Giant 2022","daud",""
"Africa Iron Giant 2022","Delali",""
"Africa Iron Giant 2022","Edison",""
"Africa Iron Giant 2022","Ezeri",""
"Africa Iron Giant 2022","Favour",""
"Africa Iron Giant 2022","Furgurson",""
"Africa Iron Giant 2022","George",""
"Africa Iron Giant 2022","Gideon",""
"Africa Iron Giant 2022","Gladstone",""
"Africa Iron Giant 2022","Goodacre",""
"Africa Iron Giant 2022","Gyimah",""
"Africa Iron Giant 2022","habib",""
"Africa Iron Giant 2022","Halimat",""
"Africa Iron Giant 2022","Ibiwoye",""
"Africa Iron Giant 2022","Igba",""
"Africa Iron Giant 2022","Ikegbunam",""
"Africa Iron Giant 2022","Ivone",""
"Africa Iron Giant 2022","Jeronya",""
"Africa Iron Giant 2022","John",""
"Africa Iron Giant 2022","Johnson",""
"Africa Iron Giant 2022","JOYBRINGER",""
"Africa Iron Giant 2022","Kayode",""
"Africa Iron Giant 2022","Kenechukwu",""
"Africa Iron Giant 2022","Kicheleri",""
"Africa Iron Giant 2022","Kiloloma",""
"Africa Iron Giant 2022","Kingsley",""
"Africa Iron Giant 2022","Kintu",""
"Africa Iron Giant 2022","Kummy",""
"Africa Iron Giant 2022","Kyewalyanga",""
"Africa Iron Giant 2022","Leodine",""
"Africa Iron Giant 2022","Lucy",""
"Africa Iron Giant 2022","MADUBUIKE",""
"Africa Iron Giant 2022","Madzanga",""
"Africa Iron Giant 2022","Maimako",""
"Africa Iron Giant 2022","Mandikonza",""
"Africa Iron Giant 2022","Mansour",""
"Africa Iron Giant 2022","Mensah",""
"Africa Iron Giant 2022","Modupe",""
"Africa Iron Giant 2022","Muramira",""
"Africa Iron Giant 2022","Musinguzi",""
"Africa Iron Giant 2022","Nikash",""
"Africa Iron Giant 2022","Nkwuche",""
"Africa Iron Giant 2022","NNADOZIE",""
"Africa Iron Giant 2022","Nosa",""
"Africa Iron Giant 2022","Nsa",""
"Africa Iron Giant 2022","Nwajah",""
"Africa Iron Giant 2022","Nwele",""
"Africa Iron Giant 2022","Nyasha",""
"Africa Iron Giant 2022","Nzeako",""
"Africa Iron Giant 2022","ogbodo",""
"Africa Iron Giant 2022","Okello",""
"Africa Iron Giant 2022","Okoro",""
"Africa Iron Giant 2022","Olayinka",""
"Africa Iron Giant 2022","Onyido",""
"Africa Iron Giant 2022","Opeyemi",""
"Africa Iron Giant 2022","Oyala",""
"Africa Iron Giant 2022","Oyindamola",""
"Africa Iron Giant 2022","Perez",""
"Africa Iron Giant 2022","Pharaoh",""
"Africa Iron Giant 2022","Sam",""
"Africa Iron Giant 2022","Saqib",""
"Africa Iron Giant 2022","Saturday",""
"Africa Iron Giant 2022","Serg",""
"Africa Iron Giant 2022","Sergio",""
"Africa Iron Giant 2022","Seyi",""
"Africa Iron Giant 2022","Sir",""
"Africa Iron Giant 2022","Sulaiman",""
"Africa Iron Giant 2022","swing 1","speaker;speaker"
"Africa Iron Giant 2022","swing 2","speaker;speaker"
"Africa Iron Giant 2022","taiwo",""
"Africa Iron Giant 2022","Tesleeem",""
"Africa Iron Giant 2022","Tomiloba",""
"Africa Iron Giant 2022","Torue",""
"Africa Iron Giant 2022","Ugochinyere",""
"Africa Iron Giant 2022","Ugochukwu",""
"Africa Iron Giant 2022","Undelikwo",""
"Africa Iron Giant 2022","Uzoamaka",""
"Africa Iron Giant 2022","Valentine",""
"Africa Iron Giant 2022","Yussuf",""
"Africa Iron Giant 2022","Ziie",""
"Amsterdam Open 2024","Aachen, with two &#x27;A&#x27;s","yiyangqian;mengjiechen"
"Amsterdam Open 2024","anti-robin fanclub","lottevanheijst;blombezemer"
"Amsterdam Open 2024","Archeopteryx","manuel;yoshiahkaemingkflores"
"Amsterdam Open 2024","A Victor’s Summer Time","victorbervoets;samuelsummer"
"Amsterdam Open 2024","Balkan Girls","oananitu;irinachicus"
"Amsterdam Open 2024","BDU AF","agatakonopka;felixreischl"
"Amsterdam Open 2024","Berlin Y","pavelkalinnikov;marcbelorgey"
"Amsterdam Open 2024","Big Dill","lynn;maksym"
"Amsterdam Open 2024","blanty kręce po to mam ręce","weronikahupert;dominikbartoszjasioek"
"Amsterdam Open 2024","Boom boom","oisinbrowne;marksmyth"
"Amsterdam Open 2024","Brinda","vaclavkubon;adamcernicka"
"Amsterdam Open 2024","Buff History Buffs","eliasgerndteisenhower;maxmaes"
"Amsterdam Open 2024","Call us Ishmael","jonasfreese;ananyasrivastava"
"Amsterdam Open 2024","Cellumar","chayakumar;calistacellerier"
"Amsterdam Open 2024","Cheese: A Recipe","zofiarobinska;soniagrodecka"
"Amsterdam Open 2024","Closing Government","yusufalibarrie;philippvansprang"
"Amsterdam Open 2024","Cooking in Brabant","koenrabenberg;joepvanheugten"
"Amsterdam Open 2024","Cretaceous-Paleogene Extinction","amandavilen;markusmyllymaki"
"Amsterdam Open 2024","filling the quota for the poor balt","tommivalgma;mirteletverk"
"Amsterdam Open 2024","Free drinks on Helena","martijnlogtenberg;helenahecke"
"Amsterdam Open 2024","Full Mechanism Alchemists","tommibui;julianhesse"
"Amsterdam Open 2024","Gru &amp; Minion","lukasidman;adianroman"
"Amsterdam Open 2024","he&#x27;s only with me for my copper","dragosglosic;idanbenavi"
"Amsterdam Open 2024","Ice Hut","andrewmabon;akshatdeshpande"
"Amsterdam Open 2024","idk i&#x27;m not funny","aafkemoltzer;daankoning"
"Amsterdam Open 2024","Indecision squad","rooszijlstra;matijabarbul"
"Amsterdam Open 2024","Joe Biden&#x27;s Sleepiest &amp; Sexiest","emerymchugh;theresahu"
"Amsterdam Open 2024","Judge my Vow","carinajahn;apoorvasingh"
"Amsterdam Open 2024","Khachapuri","rustamtaisinov;sjoerd"
"Amsterdam Open 2024","Last Friday night","stanimirstoyanov;wijnandveltman"
"Amsterdam Open 2024","Micheal Jacks&#x27; sons","jahanzaibnaveed;samspillsbury"
"Amsterdam Open 2024","microdosing speaker points","haniaszczerbinskx;wiktorchaupniczak"
"Amsterdam Open 2024","Międzymorze","borjaranzinger;mikoajkaim"
"Amsterdam Open 2024","Milk Snatchers","fernandogomezacebo;erikavodvarkova"
"Amsterdam Open 2024","Mr Munchins and Mr Evil Munchins","andreicaus;dianagalca"
"Amsterdam Open 2024","Mr. Worldwide","lauragasparova;ellihaaramo"
"Amsterdam Open 2024","Our Food Is Better Than Yours","stanvasileiadis;alvaromaringarcia"
